Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
224279,2020-09-08 22:15:18,570273151375,fraud_Miller-Hauck,grocery_pos,321.51,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,f9d56e3a0ceb2f7a8fc856f740d2a1fd,1378678518,33.243766,-83.178324,1
371703,2020-11-12 22:27:23,30242921189660,"fraud_Bernier, Volkman and Hoeger",misc_net,684.72,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,1958-04-06,b34bbc5d5970e6b8643452db53338d5b,1384295243,45.802949,-85.301461,1
234288,2020-09-13 22:23:19,4586260469584,fraud_Hyatt-Blick,travel,8.49,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,26e4d9d3b7702dfbec180c125c5ae463,1379110999,40.191854,-94.892174,1
273050,2020-09-30 07:18:02,180020605265701,"fraud_Reilly, Heaney and Cole",gas_transport,11.5,John,Lewis,M,7908 Derrick Mount,Morrowville,KS,66958,39.8616,-97.1825,314,Chemical engineer,2002-03-17,d417f917b6d0cef4b3d5d1e0407c367f,1380525482,40.612081,-97.017175,1
460091,2020-12-10 20:55:41,3534330126107879,fraud_Dibbert and Sons,entertainment,78.01,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,0f35c04923fcd874a01c5ef4ae578075,1386708941,45.209057,-108.155036,0
417169,2020-12-01 04:54:59,2712209726293386,fraud_Corwin-Gorczany,misc_net,7.49,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,6e2a5acdf2c091dcba1d1604177f755e,1385873699,30.689142,-91.894519,0
473535,2020-12-14 00:27:21,3575789281659026,"fraud_Zieme, Bode and Dooley",gas_transport,58.8,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,364ae3163a286b722278bd86dee4b997,1386980841,39.395374,-93.666682,0
496197,2020-12-19 00:16:11,374125201044065,fraud_Cartwright-Harris,grocery_pos,315.1,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,28539557e3b3116d77e59b50ca644752,1387412171,39.524672,-76.395946,1
253900,2020-09-22 02:02:46,60487002085,fraud_Cole PLC,grocery_pos,292.54,David,White,M,66234 Hall Lock Suite 758,Jackson,MS,39211,32.3739,-90.1293,233060,"Horticulturist, commercial",1972-08-15,71947f267041e351822e89a4d10c9ee4,1379815366,33.160571000000004,-89.314908,1
133681,2020-08-07 02:40:13,4518350514020532,fraud_Deckow-O'Conner,grocery_pos,329.02,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,a26df664f5745f3170d42e4687ba216b,1375843213,26.769535,-81.91730600000001,1
355558,2020-11-05 22:21:55,30491348102802,fraud_Mohr-Bayer,shopping_net,823.34,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,da02de372f115fa20c3b249e8ba5d06f,1383690115,39.108767,-100.582626,1
473378,2020-12-13 23:47:56,4607072969078276,fraud_Adams-Barrows,health_fitness,19.86,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,a0d54aedbccbe91ce09b6250ee188b68,1386978476,35.953568,-97.58238,1
186611,2020-08-25 12:46:22,4951647200979051,fraud_Mohr-Bayer,shopping_net,4.03,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,be9266fb618f56bd66b1bb1dac42a013,1377434782,38.058095,-88.060524,0
206670,2020-09-01 14:28:12,3513618443244549,"fraud_Hartmann, Rowe and Hermann",travel,4.52,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,bfa9556b8d430ee8b5dfdfa6ed5b3584,1378045692,44.739759,-97.297857,0
222415,2020-09-08 08:43:01,6011893664860915,fraud_Kuhic Inc,grocery_pos,237.49,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,469c15eff0a7623d32c8dae4f6c201ca,1378629781,38.876683,-104.844967,0
260134,2020-09-25 03:06:28,4427805710168,fraud_Friesen-Stamm,gas_transport,12.08,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,cb0326122ad0815e38c340632a0169cf,1380078388,34.062263,-106.413186,1
441315,2020-12-06 23:17:55,30518196150127,"fraud_Bahringer, Osinski and Block",food_dining,133.43,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,33524f43079f94dd9f657ca2577575a6,1386371875,40.8023,-87.77994100000001,1
540347,2020-12-28 15:14:01,6597248210463122,fraud_White and Sons,home,15.18,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,1968-05-16,942f7507aa34c7f73495157e2664632d,1388243641,43.639072,-95.35993,0
331370,2020-10-26 10:30:57,30442439074871,fraud_Gutmann Ltd,grocery_net,38.71,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,657dfb1b032419d1366bfac330d5b070,1382783457,42.272529,-76.477362,0
498027,2020-12-19 14:20:21,3590736522064285,"fraud_Reichert, Huels and Hoppe",shopping_net,6.12,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,f02a3408d39a3d5a284f3e6fea346b99,1387462821,35.241639,-93.103799,0
485543,2020-12-15 22:53:17,213161293389774,"fraud_Crist, Jakubowski and Littel",home,139.16,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,27e0fb0ba04b79cc6401512c81c7ea53,1387147997,42.211302,-76.812304,0
221854,2020-09-08 03:14:15,3597926034019603,"fraud_Mosciski, Gislason and Mertz",grocery_pos,281.61,Derrick,Flores,M,83690 Nicholas Ports Apt. 846,Oakland,TN,38060,35.2229,-89.5518,9496,Furniture conservator/restorer,1993-03-23,22116bf91d76491dc7a01ae1308b0039,1378610055,34.307678,-89.457954,1
173425,2020-08-21 04:41:56,4562827002127,fraud_Auer-Mosciski,grocery_pos,45.69,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,1971-11-26,22fffbbbfd04258adf7c66ea386565e7,1377060116,40.646861,-85.60113100000001,0
231940,2020-09-13 02:29:59,501802953619,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,115.31,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,f2ee7bb6f3ca4eb28911acb4efdc3e29,1379039399,40.881201,-123.393466,0
152374,2020-08-13 13:45:34,374497717543058,"fraud_Willms, Kris and Bergnaum",shopping_pos,889.94,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,6f9df9491a64611c4d6f120b11fa19cd,1376401534,47.525855,-100.970657,1
243569,2020-09-17 18:42:04,3576431665303017,fraud_Bednar Inc,travel,3.53,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,4acd29ecf0af9782cc26fd91e2b1b1d2,1379443324,33.524956,-112.376732,0
185123,2020-08-25 00:47:33,4512828414983801773,fraud_Miller-Hauck,grocery_pos,336.64,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,01c40a2b1142bbbca8e0d6e173fe48ab,1377391653,40.259102,-80.359262,1
327826,2020-10-25 03:24:29,4599285557366057,fraud_O'Keefe-Hudson,grocery_pos,310.37,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,316c009ec5c6c13de10869b9f8926ebc,1382671469,37.497359,-96.755223,1
168672,2020-08-18 22:26:44,213112402583773,fraud_Schumm PLC,health_fitness,23.06,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,ecc68274b518cac8c85746c53d1b5cf9,1376864804,33.616962,-82.509622,1
156225,2020-08-15 07:43:09,3564839259330465,fraud_Hamill-Daugherty,misc_net,375.5,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,54397c5eeff42610214289f125478adc,1376552589,37.725732,-122.655774,0
327216,2020-10-24 20:25:22,4599285557366057,"fraud_Reichert, Shanahan and Hayes",shopping_net,1140.88,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,93f5d23515f0e7b79ffa206878839c78,1382646322,38.541845,-97.111516,1
226013,2020-09-09 23:23:47,4173950183554608,fraud_Heathcote LLC,shopping_net,1102.11,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,6f6b169e644566fd9757273154f5fde4,1378769027,39.767952,-73.425789,1
217095,2020-09-06 15:14:11,2720830304681674,fraud_Botsford PLC,home,66.54,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,438fcd0549b69d5eaea45501335b3745,1378480451,37.246987,-86.967221,0
26088,2020-06-29 23:38:00,4761403817546679245,fraud_Pacocha-Weissnat,kids_pets,20.53,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,c4e3ebb2bca77ccca9b9df8502d90c62,1372549080,36.34707,-92.601754,1
238491,2020-09-15 06:51:03,4229733778084049,"fraud_Kerluke, Kertzmann and Wiza",misc_net,886.04,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,26de4cb73bfc118e0b219c8b5c26b4b2,1379227863,37.586916,-86.07278000000001,1
24286,2020-06-29 14:50:46,4099707841315751,fraud_Reynolds-Schinner,misc_pos,8.59,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,0b7f979366231b6248758d254149fa71,1372517446,37.65822,-78.179271,0
501730,2020-12-20 10:49:09,3597337756918966,fraud_Kihn-Fritsch,food_dining,11.3,Linda,Gonzalez,F,17667 Price Spur Apt. 366,Glen Rock,PA,17327,39.7813,-76.7477,7565,Insurance claims handler,1952-03-08,544319b4aa59cc4d3d52789c6ed39da2,1387536549,39.002021,-77.65545300000001,0
259778,2020-09-24 22:14:46,30270432095985,"fraud_Hermiston, Russel and Price",food_dining,119.06,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,6fa8a87afacdc46dca4980b46ba6bca6,1380060886,41.499391,-91.728548,1
496267,2020-12-19 00:48:42,374125201044065,fraud_Murray-Smitham,grocery_pos,297.87,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,9282a84cbc4e1a0617aa7742c5080b9c,1387414122,38.870956,-76.05812,1
413432,2020-11-30 15:57:41,6534628260579800,"fraud_Boehm, Predovic and Reinger",misc_pos,2.72,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,bb208276b767f1f66bc358dca717fdf3,1385827061,43.890998,-73.966132,0
283622,2020-10-05 11:12:37,378858024506425,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1.51,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,54b5c87125217122619c617381730140,1380971557,34.290265000000005,-111.089885,0
211977,2020-09-04 03:07:03,341283058448499,fraud_Cummings LLC,gas_transport,19.47,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,f795ce49fbcb78f099f1cc5363bc902f,1378264023,30.461456,-85.399953,1
26129,2020-06-29 23:50:24,2712209726293386,"fraud_Turcotte, Batz and Buckridge",health_fitness,31.99,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,d88a9992bf4c8d1eeeab270ada988691,1372549824,30.92295,-90.690926,0
307710,2020-10-15 22:04:23,3501942333500073,fraud_Nolan-Williamson,kids_pets,20.61,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,1982cc1d3d7c2663773da4add26d2007,1381874663,33.259509,-111.985701,1
442906,2020-12-07 06:35:12,3517814635263522,fraud_Price Inc,shopping_net,5.78,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,df0de4aaf66952e3bfe046c934c64f70,1386398112,36.67157,-80.119578,0
285522,2020-10-05 23:07:29,2297447006766555,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,954.73,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,f8fe6742c1f8e71bbd3fd387e2f016c5,1381014449,40.763781,-87.97326,1
542060,2020-12-28 20:37:52,2719496466799416,"fraud_Hahn, Bahringer and McLaughlin",personal_care,9.1,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,1940-09-17,094c04f495e49d34112fd14b21c214f6,1388263072,45.390814,-103.069197,0
368457,2020-11-10 22:37:46,4103158249977,fraud_Medhurst PLC,shopping_net,937.47,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,1982-06-27,8f5df4cdc8a1222d1545314e88bb04e4,1384123066,34.363187,-100.772046,1
40955,2020-07-05 17:48:10,376028110684021,fraud_Schumm PLC,health_fitness,77.6,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,b300bb8f9aa01d9f70e48b85a7906cad,1373046490,38.989201,-93.18887,0
305879,2020-10-14 20:07:19,4129767952109660,"fraud_Hauck, Dietrich and Funk",kids_pets,16.75,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,046478885da9ca310e5d336f1f4e5c2d,1381781239,47.432818,-97.666585,1
327881,2020-10-25 03:59:34,4599285557366057,fraud_Kiehn Inc,grocery_pos,336.84,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,d7426d345bf54c4246938c3ae0a9099d,1382673574,38.516969,-97.398698,1
241078,2020-09-16 03:30:59,342952484382519,fraud_Stamm-Witting,shopping_net,833.88,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,f003e39e2460b84ff49a4abce23ab723,1379302259,42.703154,-73.645821,1
415152,2020-11-30 20:57:28,373905417449658,"fraud_Prosacco, Kreiger and Kovacek",home,37.43,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,97eacbdca84d1bdd86befe7be2d899f3,1385845048,32.724141,-97.773561,0
387605,2020-11-19 23:16:34,4066595222529,"fraud_Ritchie, Oberbrunner and Cremin",travel,9.03,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,653440bdbbeaa16532c974035c82a4ef,1384902994,38.580916,-81.725325,1
31084,2020-07-01 15:21:14,3586008444788268,"fraud_Bahringer, Bergnaum and Quitzon",home,232.25,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,15b897bf56a8d38a3b203a546e0ffedf,1372692074,48.472294,-121.312176,1
21747,2020-06-28 22:21:29,3573386445588324,fraud_Gerlach Inc,shopping_net,1051.14,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,64e62a158d8caaa54ad30e767fd8cab3,1372458089,46.45845,-98.578936,1
185216,2020-08-25 01:22:24,4119762878330989,"fraud_Casper, Hand and Zulauf",grocery_pos,289.38,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,5ed0b6ebf3a7c36bb0e0e08dc8266f3c,1377393744,40.600096,-89.576626,1
29894,2020-06-30 23:16:18,3528231451607350,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,970.38,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,11f1ae917c13c725aa0843ec04ef447b,1372634178,39.403926,-74.773576,1
277804,2020-10-03 00:04:38,347399333635231,fraud_Miller-Hauck,grocery_pos,302.65,Stephanie,Allen,F,13128 Hall Station Suite 588,Seligman,MO,65745,36.5276,-93.9359,2693,"Engineer, biomedical",1968-02-05,4a8d755070350d4a32e54a3cee8feb7a,1380758678,37.058973,-93.754921,1
172361,2020-08-20 17:48:12,2706977570537524,fraud_Beier-Hyatt,shopping_pos,132.69,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,1978-12-18,44e58f0ca9ffa0e3d07b748f9788151a,1377020892,40.255658,-82.948614,0
87841,2020-07-21 13:17:52,4239552724014407,"fraud_Schiller, Blanda and Johnson",home,15.32,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,26d71c78a9237bc35009404fb9fdc879,1374412672,40.197967,-84.301988,0
298961,2020-10-12 05:06:55,4601636330889,fraud_Kunde-Sanford,misc_net,3.91,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,d0c1eb8d5f33cd28e1bb868cafd2f95c,1381554415,29.972595,-95.844394,0
248983,2020-09-20 12:35:25,6597888193422452,fraud_Streich Ltd,home,35.26,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,1964-08-23,ec406223af21cf0ba7a03613ac575da3,1379680525,34.077099,-97.903901,0
221629,2020-09-08 01:01:54,570273151375,fraud_Lockman Ltd,grocery_pos,363.98,Peter,Edwards,M,96122 Steven Flat,Allentown,GA,31003,32.6064,-83.2095,112,"Lecturer, higher education",1965-02-03,27b9c817943e31876759e6efc50a466d,1378602114,32.637526,-83.836685,1
336601,2020-10-27 23:54:05,573283817795,fraud_Bogisich-Homenick,misc_net,859.65,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",1950-04-17,685db86ce0a2e8fe864dbf40450c9181,1382918045,43.601365,-72.52595600000001,1
125646,2020-08-03 23:33:26,2358122155477959,fraud_Sporer-Keebler,personal_care,18.29,Mike,Tran,M,17355 Mendoza Bypass Suite 059,Linthicum Heights,MD,21090,39.2092,-76.6681,9784,"Conservator, furniture",1924-10-30,281a9765dc7f9ea05fa96773ff7b7518,1375572806,39.393009,-75.779771,1
516616,2020-12-22 20:04:18,6011367958204270,fraud_Kutch-Wilderman,home,142.53,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,998ea625b146ac93754a010f55652950,1387742658,42.021956,-82.086333,0
30289,2020-07-01 03:52:51,3586008444788268,fraud_Bashirian Group,shopping_net,1001.99,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,c41ee8fafceb3d02a63ef5f5a988f5f2,1372650771,47.402638,-122.645785,1
462544,2020-12-11 14:19:33,675990301623,fraud_Price Inc,shopping_net,6.85,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,d41cb2e759c3a8a97003884607ea75cc,1386771573,41.125131,-73.675593,0
280617,2020-10-04 09:52:49,4512828414983801773,fraud_Huels-Nolan,gas_transport,47.07,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,e11db1e5cca5b7fcbc02862fd23c5d16,1380880369,40.425604,-79.958907,0
325873,2020-10-24 01:37:25,4740713119940984,fraud_Bauch-Raynor,grocery_pos,300.9,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,2a0e36b6df923d835d71e5ac0ec1aab8,1382578645,41.712849,-73.49960899999999,1
485148,2020-12-15 21:37:37,6011492816282597,fraud_Schumm PLC,shopping_net,1065.89,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,64d951d57294b97baf576ba8f08b71a2,1387143457,32.83108,-93.199649,1
85715,2020-07-20 22:18:56,4225990116481262579,"fraud_Swaniawski, Lowe and Robel",shopping_pos,981.64,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,4e53601ea55e6cc353139314d4ead668,1374358736,19.607092,-155.217781,1
373617,2020-11-13 23:06:51,30487648872433,fraud_Kris-Weimann,misc_net,876.63,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,cf2e5f906d97daacf82e51b7dc8b0d34,1384384011,37.144762,-85.256488,1
403549,2020-11-27 03:24:13,5410056176712193,"fraud_Heller, Gutmann and Zieme",grocery_pos,284.31,Jeffrey,Krause,M,4742 Alexandria Mountain,New Franken,WI,54229,44.5592,-87.8235,4306,Art therapist,1989-10-19,10445412dee774dae461af02e040612c,1385522653,43.620158,-87.463476,1
384463,2020-11-17 23:43:28,6011860238257910,"fraud_Gutmann, McLaughlin and Wiza",home,73.76,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,3ee1741335c978e430abcee0477de2a2,1384731808,36.648679,-98.844679,0
293914,2020-10-10 02:32:27,4474324669797121,"fraud_Bernhard, Grant and Langworth",shopping_pos,8.89,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,dc0834a6fbb0f511f9268ebb2e760d50,1381372347,38.166797,-118.398598,0
8761,2020-06-23 17:45:22,3525590521269779,fraud_Bahringer Group,health_fitness,108.33,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,e70f1b3f1a07b94c6537bd141268bcc7,1372009522,35.15457,-79.32387299999999,0
78851,2020-07-19 02:35:09,4428780983793657331,fraud_Mraz-Herzog,gas_transport,11.61,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,031dd9029aed8851e98fbd640f5fd43d,1374201309,43.659984,-88.720395,1
36135,2020-07-03 23:13:05,3540416671210051,fraud_Kuphal-Bartoletti,misc_net,912.89,Stephanie,Freeman,F,44613 James Turnpike,Rice,MN,56367,45.7364,-94.1658,6263,"Engineer, water",1944-05-30,b246893ff833555b1047f500918497e3,1372893185,45.958943,-94.553793,1
235662,2020-09-14 11:09:59,6011149206456997,"fraud_Boehm, Block and Jakubowski",misc_pos,36.37,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",1979-12-11,d7d2cc52b0a437b9206212933224186a,1379156999,38.587808,-77.756919,0
517341,2020-12-22 22:31:48,2242176657877538,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1039.42,Travis,Daniel,M,1327 Rose Causeway Apt. 610,Senatobia,MS,38668,34.6323,-89.8855,14462,Database administrator,1959-03-03,25b076c7bcd70f272c1c5326bb234f4b,1387751508,34.628434000000006,-90.28478,1
185049,2020-08-25 00:13:33,4658490815480264,fraud_DuBuque LLC,grocery_pos,339.6,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,b2d1652684ee10e2c9611c03ec89bbad,1377389613,40.916675,-79.04914000000001,1
445041,2020-12-07 14:57:40,3596357274378601,fraud_Berge-Ullrich,home,29.08,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,c3c7f4ebee66f1fbea97c50c9a415b6b,1386428260,41.441715,-77.534594,0
234401,2020-09-13 23:09:52,213161293389774,"fraud_Mosciski, Ziemann and Farrell",shopping_net,961.84,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,d6613454bd6e12d280bff38bb7672810,1379113792,42.398491,-77.857168,1
499585,2020-12-19 22:22:55,374125201044065,fraud_Klocko LLC,misc_net,831.86,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,a113a052ea81949175e2db4679743537,1387491775,38.994232,-76.757242,1
137719,2020-08-08 20:10:30,4292902571056973207,fraud_Maggio-Fahey,misc_pos,95.15,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,234c0c6d70beab3c4c51d5819b6cdf4d,1375992630,45.802327000000005,-114.331907,0
453717,2020-12-08 22:35:59,3545109339866548,fraud_Hills-Witting,shopping_net,1115.54,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,61875702319a2189aa6534c47e3b3905,1386542159,33.559543,-90.727481,1
36334,2020-07-04 01:30:56,3589255887819806,fraud_Bednar Group,misc_net,685.26,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,4ec394c1ee618630a9b35d47653000bf,1372901456,39.093353,-78.094325,1
419053,2020-12-01 13:34:09,3593118134380341,fraud_Rolfson-Kunde,personal_care,57.68,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,20fdb31d02e43d33e3cc5dfd8c4cae30,1385904849,44.483985,-68.891338,0
